"lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","RelicensingYear","Removed","YearRemoved","YearSurveyed","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","DiadromousHabitat","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","Resilience","BrookTroutPortfolio","WildScenicRiver","Wilderness","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","UpstreamBarrierSARPID","UpstreamBarrier","UpstreamBarrierMiles","DownstreamBarrierSARPID","DownstreamBarrier","DownstreamBarrierMiles","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UnalteredWaterbodyAcres","UnalteredWetlandAcres","HasUpstreamEJTract","HasUpstreamEJTribal","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","FunctionalNetworkMiles","PerennialFunctionalNetworkMiles","TotalMainstemUpstreamMiles","PerennialMainstemUpstreamMiles","IntermittentMainstemUpstreamMiles","AlteredMainstemUpstreamMiles","UnalteredMainstemUpstreamMiles","PerennialUnalteredMainstemUpstreamMiles","PercentMainstemUnaltered","MainstemUpstreamImpairment","TotalMainstemDownstreamMiles","FreeMainstemDownstreamMiles","FreePerennialMainstemDownstreamMiles","FreeIntermittentMainstemDownstreamMiles","FreeAlteredMainstemDownstreamMiles","FreeUnalteredMainstemDownstreamMiles","MainstemDownstreamImpairment","MainstemGainMiles","PerennialMainstemGainMiles","MainstemNetworkMiles","PerennialMainstemNetworkMiles","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","HasLinearDownstreamEJTract","HasLinearDownstreamEJTribal","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalUpstreamDams","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","EasternBrookTroutHabitatUpstreamMiles","FreeEasternBrookTroutHabitatDownstreamMiles","State_NC_tier","State_WC_tier","State_NCWC_tier","State_PNC_tier","State_PWC_tier","State_PNCWC_tier","State_MNC_tier","State_MWC_tier","State_MNCWC_tier","HUC8_NC_tier","HUC8_WC_tier","HUC8_NCWC_tier","HUC8_PNC_tier","HUC8_PWC_tier","HUC8_PNCWC_tier","HUC8_MNC_tier","HUC8_MWC_tier","HUC8_MNCWC_tier","URL"
40.35918,-74.66963,"","NJ934133","Estimated Dams July 2026","2018473",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,32,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,6,0,"not recorded","off network","Joint Ownership or Regional land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Hudson","Raritan","Lower Stony Brook","02","020301","02030105","0203010503","020301050302","New Jersey","Mercer","NJ12","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934133"
39.86578,-74.77392,"","NJ934136","Estimated Dams July 2026","2035300",true,1.0000200677573e+13,"","1a","no","","","","yes",-1,-1,1.7641,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,46,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,2.8311534,0,0,"no",0,0,"Unknown","Unknown or none",0,2,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Private easement","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Little Creek-Southwest Branch South Branch Rancocas Creek","02","020402","02040202","0204020202","020402020203","New Jersey","Burlington","NJ03","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934136"
40.11462,-74.424835,"","NJ934162","Estimated Dams July 2026","2035333",true,1.0000200665281e+13,"","1a","no","","","","yes",-1,0.006515,2.1276,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,33,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,7.202519,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","State land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Upper Toms River","02","020403","02040301","0204030103","020403010301","New Jersey","Ocean","NJ04","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934162"
39.987423,-74.69448,"","NJ934165","Estimated Dams July 2026","2035706",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,50,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","Private easement","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Powells Run-North Branch Rancocas Creek","02","020402","02040202","0204020201","020402020104","New Jersey","Burlington","NJ03","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934165"
40.07336,-74.86405,"","NJ934173","Estimated Dams July 2026","2025500",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,97,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",3,21,0,"not recorded","off network","Joint Ownership or Regional land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Crosswicks-Neshaminy","Burlington Island-Delaware River","02","020402","02040201","0204020104","020402010407","New Jersey","Burlington","NJ03","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934173"
40.599247,-74.89263,"","NJ934183","Estimated Dams July 2026","2014671",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,33,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"Salvelinus fontinalis","off network","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Upper South Branch Raritan River","02","020301","02030105","0203010501","020301050105","New Jersey","Hunterdon","NJ07","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934183"
40.174778,-74.44455,"","NJ934201","Estimated Dams July 2026","2035376",true,1.0000200587863e+13,"","1a","yes","","","","yes",-1,1.815837,2.8155,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,82,"Unknown","Unknown","Unknown","No barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,2.6130028,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Crosswicks-Neshaminy","Doctors Creek","02","020402","02040201","0204020101","020402010104","New Jersey","Monmouth","NJ03","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934201"
40.64944,-74.73484,"","NJ934211","Estimated Dams July 2026","2015723",true,1.0000100035741e+13,"","1a","no","","","","yes",-1,0.001602,2.9966,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,137,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not yet evaluated","Unknown","No",,2.2572007,0,0,"no",0,0,"Unknown","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape), Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Lower Lamington River","02","020301","02030105","0203010502","020301050203","New Jersey","Hunterdon","NJ07","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934211"
41.139885,-74.46344,"","NJ934221","Estimated Dams July 2026","2018702",true,1.0000100003253e+13,"","1a","no","","","","yes",-1,0.038969,3.4245,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,73,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Likely infeasible","Not yet evaluated","Unknown","No",,1.4163183,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Mohican, Munsee Lenape","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Upper Pequannock River","02","020301","02030103","0203010305","020301030501","New Jersey","Sussex","NJ05","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934221"
39.8092,-74.55031,"","NJ934236","Estimated Dams July 2026","2035809",true,1.000020065471e+13,"","1a","no","","","","yes",-1,-1,3.7757,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,30,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.2018726,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","State land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Slightly above average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Headwaters West Branch Wading River","02","020403","02040301","0204030105","020403010503","New Jersey","Burlington","NJ03","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934236"
39.874172,-74.78224,"","NJ934247","Estimated Dams July 2026","2033586",true,1.0000200622693e+13,"Little Creek","1a","yes","","","","yes",-1,2.658081,4.1804,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,35,"Unknown","Unknown","Unknown","No barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.2204995,0,0,"no",0,0,"Unknown","Unknown or none",0,2,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Private easement","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Little Creek-Southwest Branch South Branch Rancocas Creek","02","020402","02040202","0204020202","020402020203","New Jersey","Burlington","NJ03","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934247"
39.921413,-74.23183,"","NJ934254","Estimated Dams July 2026","2024136",true,1.0000200644466e+13,"","1a","no","","","","yes",-1,0.08432,4.3304,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,97,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not yet evaluated","Unknown","No",,32.751125,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","State land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Lower Toms River","02","020403","02040301","0204030103","020403010306","New Jersey","Ocean","NJ04","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934254"
40.114006,-74.45855,"","NJ934275","Estimated Dams July 2026","2035348",true,1.0000200665214e+13,"","1a","yes","","","","yes",-1,3.54368,5.4682,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,34,"Unknown","Unknown","Unknown","No barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,4.252446,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","State land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Crosswicks-Neshaminy","Middle Crosswicks Creek","02","020402","02040201","0204020101","020402010103","New Jersey","Ocean","NJ04","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934275"
39.94887,-74.636986,"","NJ934279","Estimated Dams July 2026","2035731",true,1.0000200629038e+13,"","1a","no","","","","yes",-1,-1,5.6665,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,44,"Unknown","Unknown","Unknown","No barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,3.547053,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Gaunts Brook-North Branch Rancocas Creek","02","020402","02040202","0204020201","020402020103","New Jersey","Burlington","NJ03","yes","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934279"
39.951687,-74.64067,"","NJ934286","Estimated Dams July 2026","2035756",true,1.0000200620618e+13,"","1a","no","","","","yes",-1,0.17441,6.0989,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,124,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","No",,4.3697543,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Gaunts Brook-North Branch Rancocas Creek","02","020402","02040202","0204020201","020402020103","New Jersey","Burlington","NJ03","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934286"
39.954594,-74.64282,"","NJ934289","Estimated Dams July 2026","2035709",true,1.000020062063e+13,"","1a","no","","","","yes",-1,0.244696,6.209,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,55,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","No",,1.9115794,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Gaunts Brook-North Branch Rancocas Creek","02","020402","02040202","0204020201","020402020103","New Jersey","Burlington","NJ03","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934289"
